Wall time,Step,Value
1568262942.520179,101,12.236183166503906
1568262947.658032,201,19.46337127685547
1568262950.749781,302,32.66767883300781
1568262953.514169,405,37.259521484375
1568262955.920868,505,41.55058670043945
1568262958.566798,608,38.927799224853516
1568262961.13081,711,40.17136001586914
1568262963.712791,814,39.892189025878906
1568262966.177352,918,42.19778823852539
1568262968.787635,1022,39.842376708984375
1568262971.418595,1128,40.28952407836914
1568262973.945234,1232,41.16148376464844
1568262976.518476,1338,41.193058013916016
1568262979.051849,1439,39.86789321899414
1568262981.548732,1541,40.850948333740234
1568262984.082254,1644,40.65488052368164
1568262986.671299,1748,40.16939163208008
1568262989.264589,1852,40.10355758666992
1568262991.783432,1955,40.891502380371094
1568262994.27389,2058,41.35810470581055
1568262996.870603,2161,39.66530227661133
1568262999.389669,2265,41.28506088256836
1568263001.885211,2368,41.273746490478516
1568263004.418401,2473,41.44986343383789
1568263006.930013,2578,41.805572509765625
1568263009.480674,2680,39.98969650268555
1568263012.051004,2783,40.072940826416016
1568263014.505312,2886,41.96674728393555
1568263017.075784,2990,40.45948028564453
1568263019.551706,3092,41.19668960571289
1568263022.069682,3195,40.90595626831055
1568263024.497912,3297,42.005836486816406
1568263026.985007,3399,41.01176834106445
1568263029.540085,3503,40.70332336425781
1568263032.072862,3604,39.87700271606445
1568263034.540036,3708,42.154296875
1568263037.279211,3818,40.15754699707031
1568263039.799749,3921,40.86427307128906
1568263042.337308,4024,40.59065246582031
1568263044.769028,4126,41.945068359375
1568263047.197351,4229,42.41604995727539
1568263049.740875,4329,39.315608978271484
1568263052.195846,4431,41.54828643798828
1568263054.668003,4533,41.25956726074219
1568263057.234015,4636,40.1403694152832
1568263059.741535,4738,40.6778564453125
1568263062.220796,4841,41.54411697387695
1568263064.786253,4943,39.75927734375
